provide,defense,know,plan,opportunity,welfare,terms,pacific,favorable,recommendation,deemed,science,truly,american,world,laws,federal,treaty,treasury,report,secretary,amount,nation,subject,relations,give,condition,countries,thus,duties,question,revenue,territory,army,economy,several,having,tax,commercial,help,americans,program,care,cost,case,health,annual,budget,appropriations,history,sum,results,minister,million,education,receipts,growth,needs,man,today,bring,social,gold,ask,members,billion,held,keep,operation,want,tonight,payment,portion,programs,operations,serious,march,authorized,problems,reform,silver,believed,extended,notes,income,similar,jobs,lives,except,mail,back,hoped,claim,authorities,articles,live,expenditure,get,propose,interior,pending,issued,enough,cut,reports,circulation,promptly,application,workers,deficit,instead,strengthen,adoption,practicable,improve,december,rendered,commissioner,columbia,imposed,areas,proved,young,occurred,felt,medical,approval,housing,job,postmastergeneral,regarded,fight,goal,removal,savings,territorial,suggestions,basic,consent,research,promise,resulted,instructions,section,lower,specie,choice,decisions,urged,transmitted,around,level,indemnity,ratified,minimum,herewith,existed,chance,notwithstanding,speaker,effected,demanded,expand,coin,adjusted,sovereign,quarters,really,reforms,deem,labors,deficiency,poor,calculated,manifest,choose,brazil,levels,mankind,gone,perform,grave,balanced,redemption,certificates,amicable,commitment,dont,poverty,route,compelled,constitute,manifested,emperor,meantime,absolute,ideals,withdrawn,helped,speed,proceeds,doubted,amendments,exceeding,sinking,expanding,cooperative,recommending,advisable,mountains,ratifications,steamers,ill,amended,presidents,turned,remainder,disturbances,pledged,twenty,intend,taxpayers,disturbance,subsequently,aware,supporting,hospital,spend,commanders,naturalized,resumption,stay,extradition,legation,strive,solve,heard,civilservice,IC
0.0020747,0.00034578,0.0010373,0.0010373,0.0020747,0.0020747,0,0,0,0,0,0,0.0024205,0.0041494,0.0020747,0,0.0065698,0,0.00034578,0.00034578,0.0010373,0.00034578,0.0058783,0,0,0.0024205,0,0,0,0,0.0010373,0.0010373,0,0,0.0027663,0,0,0.00034578,0,0.0024205,0.0034578,0.0013831,0.0013831,0.00034578,0,0.0010373,0,0.0027663,0,0.0034578,0,0,0,0.00034578,0.00034578,0,0,0.0024205,0.0010373,0.0020747,0.0013831,0,0,0.0027663,0.0013831,0.0013831,0,0.0010373,0,0.00069156,0.0017289,0,0,0.0013831,0,0,0,0,0.00034578,0.00069156,0,0,0,0,0.00069156,0,0.00069156,0.0013831,0,0,0.0017289,0,0,0,0,0.0010373,0,0.0010373,0.0027663,0,0,0,0.00034578,0.00034578,0,0,0,0,0.00034578,0,0,0.00034578,0,0,0.00034578,0,0,0,0,0,0.00069156,0,0.00069156,0,0,0.0020747,0,0,0.00069156,0,0,0,0.0034578,0,0,0,0,0.00034578,0,0,0.00069156,0,0,0,0.00034578,0,0,0.0020747,0.00034578,0,0.00034578,0.0017289,0,0,0,0,0,0.0038036,0,0.0020747,0,0,0.00034578,0,0,0,0,0.00069156,0.00069156,0,0,0,0,0,0,0,0,0.0017289,0.00034578,0.00034578,0,0,0.0010373,0,0,0,0.00069156,0,0,0,0,0,0,0,0,0,0,0,0.00069156,0,0,0,0,0,0,0.00034578,0,0,0,0,0,0,0,0,0.00069156,0.0010373,0,0,0,0,0,0,0,0,0,0,0.00034578,0.00034578,0,0,0,0,0,0,0,0,0.00034578,0,2.5
0.00038805,0.0011641,0.0015522,0.00038805,0.0015522,0.0007761,0,0,0,0,0,0.00038805,0.0007761,0.0038805,0.0054327,0,0.0031044,0.0007761,0.00038805,0,0.00038805,0,0.0073729,0.00038805,0.0007761,0,0,0,0.0011641,0,0,0.0007761,0,0,0.00038805,0,0,0.0019402,0,0.0038805,0.0023283,0.0023283,0.0011641,0,0.00038805,0.0015522,0,0.0015522,0,0.0015522,0,0,0,0.00038805,0.0011641,0,0.00038805,0.00038805,0.0007761,0.0027163,0,0,0,0,0.00038805,0.00038805,0.0007761,0.00038805,0,0.00038805,0,0,0,0.0019402,0,0.00038805,0,0,0.0023283,0.0011641,0,0,0,0,0.0015522,0,0.0011641,0.0019402,0,0,0.0019402,0,0,0,0,0.0015522,0,0.0007761,0,0,0,0,0.0007761,0,0,0,0,0,0.0015522,0,0.0007761,0,0,0,0.0019402,0,0,0,0.00038805,0,0.00038805,0,0,0,0,0,0,0,0,0,0,0.00038805,0.0031044,0,0,0,0,0.0011641,0,0.0015522,0,0,0,0,0.00038805,0,0,0.0011641,0,0,0.0011641,0.00038805,0,0,0,0,0,0,0,0.0011641,0,0,0.00038805,0,0.00038805,0,0,0.0007761,0.0007761,0,0,0,0.00038805,0,0,0.00038805,0,0,0,0.00038805,0,0,0,0,0,0,0.00038805,0,0,0,0,0,0,0,0,0,0.00038805,0,0.00038805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038805,0,0,0,0.00038805,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
0.0018921,0.0018921,0.00094607,0,0.0018921,0,0,0,0,0,0,0.00094607,0,0.0085147,0.0047304,0,0.0047304,0,0,0.0018921,0,0,0.00094607,0,0.00094607,0.00094607,0,0,0.00094607,0,0,0.00094607,0,0,0,0.00094607,0,0,0,0.0037843,0.0028382,0.00094607,0,0.00094607,0,0.00094607,0.00094607,0,0,0.0018921,0,0.00094607,0,0,0.00094607,0,0.00094607,0.0018921,0,0.0018921,0,0.0018921,0,0,0,0,0,0.00094607,0,0,0,0,0,0.0047304,0,0,0,0,0.0018921,0.00094607,0,0.00094607,0,0,0.00094607,0,0,0,0,0,0.00094607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094607,0,0,0,0,0,0.00094607,0,0,0,0.0018921,0,0,0,0,0,0.0018921,0,0,0,0,0,0,0,0.0028382,0,0,0,0.00094607,0,0,0,0,0.0018921,0,0,0.00094607,0,0,0,0,0,0.00094607,0.00094607,0,0,0,0.00094607,0,0,0,0,0,0,0,0,0,0,0.00094607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094607,0,0,0,0.00094607,0,0,0,0,0,0,0,0,0,0.00094607,0,0.00094607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094607,0,0,0,0,0,0,0.00094607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
0.00075472,0.00037736,0.00075472,0.0011321,0.0011321,0,0,0,0,0,0,0,0,0.0030189,0.0090566,0,0.0064151,0,0.00075472,0.00037736,0,0.00037736,0.0033962,0,0.0011321,0.00075472,0,0.00075472,0.00075472,0,0.00075472,0.00075472,0,0,0.0015094,0,0,0.0064151,0.00037736,0.0018868,0.0015094,0.0049057,0,0.0018868,0,0.00037736,0,0.0026415,0,0.00075472,0.00037736,0.00037736,0,0.0030189,0,0,0.0030189,0.0022642,0,0.0015094,0,0.00037736,0,0.00037736,0.00075472,0.0033962,0,0.00075472,0,0.0022642,0,0.00037736,0,0.0041509,0,0.00075472,0.00037736,0,0.0011321,0.00037736,0,0,0.00037736,0,0.0022642,0.00037736,0.0018868,0.00037736,0.00037736,0,0.00075472,0,0,0,0,0.00037736,0.00037736,0,0.0030189,0,0,0,0.00037736,0.0033962,0,0,0.00037736,0,0,0.00075472,0,0,0,0,0.00037736,0,0,0,0,0,0.00075472,0,0.00037736,0,0,0,0,0,0.00037736,0,0,0,0.00037736,0,0,0,0,0.00037736,0,0.00037736,0,0,0,0,0.00037736,0,0,0.0011321,0,0,0.00075472,0.00075472,0,0,0,0,0.00037736,0.00075472,0,0.00075472,0,0,0,0,0,0,0,0,0.00037736,0,0,0,0,0,0,0,0,0.0011321,0,0,0,0,0,0,0,0,0.00037736,0.00075472,0,0,0,0,0,0,0,0,0,0,0,0.00037736,0,0,0.00075472,0,0,0,0.00037736,0.0011321,0,0,0,0,0,0,0.00037736,0.00037736,0,0,0,0,0,0.00075472,0,0,0,0,0,0.00075472,0,0,0,0,0,0,0,0.00075472,0,0,1.6
0.00061501,0.0015375,0.003075,0.0003075,0.00061501,0.0015375,0,0,0,0,0,0,0.00061501,0.0046125,0.004305,0.00123,0.010455,0,0,0.00061501,0,0,0.00123,0,0.00061501,0.0015375,0.0003075,0.0003075,0.0003075,0,0,0.0003075,0,0,0.0039975,0,0.0003075,0.00369,0,0.00369,0.0052276,0.00123,0.0021525,0.00246,0,0.00246,0,0.004305,0,0.001845,0.00061501,0,0,0.00092251,0.00061501,0,0.003075,0,0,0.00092251,0.0003075,0.0021525,0,0.0015375,0.0003075,0.001845,0,0.00092251,0,0.00092251,0.00061501,0,0,0.0046125,0,0.00061501,0.0003075,0,0.001845,0.00092251,0,0,0.0003075,0,0.00061501,0,0.0033825,0.001845,0,0,0.0003075,0,0,0.00123,0,0.00061501,0,0.0003075,0.0027675,0,0,0,0.0003075,0.00092251,0,0,0,0,0.0003075,0,0,0.00061501,0,0,0.00061501,0.0003075,0,0,0,0,0.0021525,0,0.0003075,0,0.0003075,0.00061501,0,0.00092251,0.0015375,0,0,0,0,0,0.0003075,0,0,0,0,0,0.00092251,0,0,0,0.0003075,0,0,0.00061501,0,0,0.0003075,0.0003075,0,0,0,0,0,0,0,0.00061501,0,0,0.0003075,0,0,0,0,0.00061501,0.00061501,0,0,0,0.00092251,0,0,0,0,0.00061501,0,0,0,0,0.00092251,0,0,0,0,0.0003075,0,0,0,0,0,0,0,0,0.0003075,0,0.00061501,0.00061501,0,0,0,0,0,0,0,0.0003075,0,0,0,0,0,0,0,0.00061501,0.0003075,0,0,0,0.0003075,0.00092251,0,0,0,0,0.00092251,0,0,0,0,0,0,0,0,0.00061501,0.00061501,0,2
0.0022996,0.00032852,0.0026281,0.00032852,0.0013141,0.00098555,0,0,0,0,0,0,0.00032852,0.0055848,0.0068988,0.0013141,0.0026281,0,0,0.00032852,0,0,0.0022996,0,0.00032852,0.00098555,0,0,0,0.00098555,0,0,0,0,0.0036137,0.00065703,0,0.0042707,0,0.0019711,0.0019711,0.0019711,0.00032852,0.00032852,0,0.00098555,0.00032852,0.0019711,0,0.00065703,0,0.00032852,0,0.0013141,0.00098555,0,0.0019711,0.00098555,0,0.00065703,0.00098555,0,0,0.00065703,0.00065703,0.0016426,0,0.0013141,0,0.0013141,0.0019711,0,0.00032852,0.00065703,0,0.00032852,0,0,0.0016426,0.0013141,0,0,0,0,0.00065703,0.00032852,0.0032852,0.00032852,0,0,0,0,0,0,0,0.00098555,0,0.00032852,0.00032852,0,0,0,0,0.0022996,0,0,0,0,0.0016426,0.0013141,0,0,0,0,0.00032852,0,0,0,0,0,0.00032852,0,0.00098555,0,0,0,0,0.00032852,0.0013141,0,0,0.00032852,0.00065703,0,0,0,0,0.00098555,0,0,0.00032852,0,0,0,0.00032852,0,0.00032852,0.00065703,0,0,0,0.00098555,0,0,0,0,0,0.0013141,0,0.00065703,0,0,0,0,0,0,0,0.00032852,0.00065703,0,0,0,0.00032852,0,0,0,0,0,0,0.00065703,0,0,0.00098555,0,0,0,0.0013141,0,0.00032852,0,0,0,0,0,0,0,0,0,0.00032852,0,0,0,0,0,0,0.00032852,0,0.00032852,0.00032852,0,0,0,0.00032852,0,0,0,0,0,0,0,0.00032852,0.00065703,0,0,0,0.00032852,0,0.00032852,0,0,0,0,0,0,0,0.00032852,0,0,1.9
0.0018948,0.0014211,0.00094742,0.00047371,0.0014211,0,0,0.00047371,0,0,0,0,0.00047371,0.0080531,0.012316,0.0014211,0.0018948,0.00047371,0,0,0,0,0.0042634,0,0.0014211,0.00047371,0,0.00047371,0,0,0,0,0,0,0.0037897,0,0,0,0,0.003316,0.0056845,0.00047371,0.0018948,0.00094742,0,0.0018948,0,0.003316,0,0.00047371,0,0,0,0.00047371,0.00047371,0,0.00047371,0.00047371,0,0.00094742,0.00047371,0,0,0.00094742,0.00094742,0.00094742,0,0.00094742,0,0.00094742,0.0023685,0,0,0.0018948,0,0,0,0,0.0023685,0.00094742,0,0,0,0,0.0014211,0,0.0018948,0.00047371,0,0,0,0,0,0,0,0.0023685,0,0.00047371,0,0,0,0,0.003316,0.00094742,0,0,0,0,0.0018948,0.0014211,0.00047371,0.00094742,0,0,0.00047371,0,0,0,0,0,0.00047371,0,0,0,0,0,0.00047371,0.00047371,0.00047371,0,0,0.0018948,0.00047371,0,0.00047371,0,0,0.00047371,0,0,0.00047371,0,0,0,0.00047371,0,0.00094742,0,0,0,0.00094742,0,0,0,0,0,0,0.00047371,0,0.00094742,0,0,0.00047371,0,0,0,0,0,0,0,0,0,0.00094742,0,0,0.0018948,0,0.00047371,0,0.00047371,0,0,0.00047371,0,0,0,0.0023685,0,0.00047371,0,0,0,0,0,0,0,0.00047371,0,0.00094742,0.00047371,0,0,0,0,0,0,0.00047371,0,0,0,0,0,0,0,0,0.00047371,0,0,0,0,0,0,0,0,0,0,0.0014211,0,0,0,0,0,0,0,0,0.00094742,0.00047371,0,2.1
0.0013417,0.0022361,0.0013417,0,0,0,0.00044723,0.00089445,0,0,0,0,0,0.0026834,0.011181,0.00044723,0.00044723,0.00044723,0,0,0,0,0.0049195,0,0.00089445,0.00044723,0,0.0026834,0,0,0,0,0,0,0.00089445,0,0,0,0,0.0031306,0.00044723,0.00089445,0,0,0,0.00044723,0,0.0013417,0,0,0,0,0,0.00044723,0.00044723,0,0.0017889,0.0022361,0,0.00044723,0,0.00044723,0,0,0.00089445,0,0.00044723,0.00044723,0,0.00044723,0.0017889,0,0,0,0,0.0013417,0,0,0.0017889,0,0,0,0,0,0,0,0.0013417,0.0013417,0.00044723,0,0,0,0,0,0,0.00089445,0,0,0,0,0,0,0.00044723,0.00089445,0,0,0.00044723,0,0,0.00044723,0,0.0017889,0,0,0.00044723,0,0,0,0,0.00089445,0.00089445,0,0.00089445,0,0,0,0,0,0.00044723,0,0.00044723,0.00044723,0.00044723,0,0.00044723,0,0,0.0013417,0,0,0,0,0,0,0.00089445,0,0,0,0,0,0.00044723,0.00044723,0,0,0,0,0,0,0,0.00089445,0,0.00044723,0.00044723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044723,0,0,0,0,0.0017889,0,0,0,0,0,0,0,0,0,0,0,0.0013417,0,0,0,0,0,0,0,0.00044723,0,0,0,0,0,0,0,0.00044723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044723,0.00044723,0,0,1.8
0.0010475,0.002095,0.0024441,0.0038408,0.00034916,0.00069832,0,0,0.00034916,0,0,0,0.00034916,0.0024441,0.0010475,0,0.0066341,0,0.00034916,0,0,0.00069832,0.00069832,0,0,0.0010475,0,0.00034916,0.00034916,0,0.00069832,0,0,0,0.0024441,0.0010475,0.00034916,0.0080307,0,0.0017458,0.0013966,0.0097765,0,0.0013966,0.00034916,0.00069832,0.00034916,0.002095,0,0,0,0,0,0.0031425,0.00069832,0,0.0027933,0.00034916,0.0010475,0.00034916,0.0013966,0.0024441,0,0.00069832,0.00034916,0.0083799,0.00034916,0.0010475,0,0.0013966,0.00069832,0,0,0.0059358,0,0,0,0,0,0.00069832,0,0.00034916,0,0,0.0024441,0,0.0048883,0.00034916,0,0,0.00069832,0.00034916,0,0,0,0.00069832,0,0.0017458,0.00034916,0,0,0,0.00034916,0.002095,0,0,0,0,0.0017458,0,0,0,0,0,0,0,0,0,0,0.00034916,0.00034916,0,0,0,0.00034916,0,0,0,0.0017458,0,0,0,0.00034916,0,0.002095,0,0,0.00034916,0,0.00069832,0.00069832,0,0,0,0.00034916,0,0,0.00034916,0,0,0,0,0,0,0,0,0,0.00034916,0.00034916,0.00069832,0,0,0.00034916,0,0,0,0,0.00034916,0.00069832,0,0,0,0,0,0,0,0,0.00069832,0,0.00069832,0,0,0.00069832,0,0,0,0,0.0024441,0.00034916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034916,0,0,0.0017458,0,0,0.00069832,0,0,0,0,0,0,0,0,0,0,0,0.00034916,0,2.3
0.0006092,0.0006092,0.0012184,0.0009138,0.0003046,0.0009138,0,0,0,0,0,0,0.0009138,0.004569,0.0027414,0.0006092,0.0070058,0,0,0.0006092,0,0.0006092,0.0021322,0.0003046,0.0003046,0,0,0.0003046,0,0,0.0003046,0,0,0,0.0024368,0.0006092,0,0.0048736,0,0.0036552,0.0033506,0.0042644,0.0003046,0.0009138,0,0.0006092,0.0003046,0.0024368,0,0.0021322,0,0,0,0.0009138,0.0009138,0,0.003046,0.0009138,0.0003046,0.001523,0.0021322,0.0024368,0,0.0006092,0.0003046,0.0042644,0,0.0021322,0.0003046,0.0012184,0.001523,0,0,0.0079196,0,0.0006092,0.0003046,0,0.0021322,0,0,0.0003046,0,0,0.0003046,0,0.0021322,0.0003046,0,0,0.0012184,0,0,0,0,0.0006092,0,0,0.0003046,0,0,0,0,0.0018276,0,0,0,0,0.0006092,0.0012184,0.0003046,0.0009138,0,0,0.0006092,0.0003046,0,0,0,0,0.0006092,0,0.0003046,0,0,0,0,0,0.0003046,0,0,0,0,0,0.0012184,0,0,0.0009138,0,0.0003046,0.0003046,0,0,0,0.0012184,0,0,0.0003046,0,0,0.0006092,0.0003046,0,0,0.0003046,0,0,0,0,0.0006092,0,0,0,0,0,0,0,0.0003046,0.0006092,0,0,0,0.0003046,0,0,0.0006092,0,0.0006092,0,0,0.0003046,0,0.0003046,0,0,0,0,0.001523,0,0,0,0,0,0,0,0,0,0,0.0003046,0,0.0003046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003046,0.0009138,0,0,0,0.0003046,0.0012184,0.0009138,0,0,0.0003046,0,0,0.0006092,0,0,0,0,0,0,0,0.0009138,0.0009138,0,2.1
0.00085373,0.0017075,0.0014229,0.0022766,0.00085373,0.00028458,0.00028458,0,0,0,0,0.00056915,0.00085373,0.0054069,0.0036995,0.0011383,0.0017075,0,0,0.00056915,0.00028458,0.00028458,0.00085373,0,0.00028458,0.00085373,0,0,0,0,0,0,0,0,0.001992,0.00085373,0.00028458,0.0028458,0,0.0022766,0.0039841,0.0017075,0.00085373,0.00085373,0.00028458,0.00085373,0,0.001992,0,0,0,0,0,0.00028458,0.001992,0,0.0031303,0.00056915,0.00056915,0.0011383,0.0014229,0.0017075,0,0.0011383,0.0014229,0.00056915,0,0.00056915,0,0.00085373,0.0011383,0,0,0.0025612,0,0.00028458,0,0,0.0031303,0.00056915,0,0,0,0,0.00028458,0,0.0022766,0.00028458,0,0,0.00056915,0,0,0,0,0.00028458,0,0.0011383,0.0011383,0,0,0,0.00028458,0.00028458,0.00028458,0,0,0,0.001992,0.0011383,0.00028458,0.00085373,0,0,0.00056915,0,0,0,0,0,0.00028458,0.00056915,0.00085373,0,0,0,0,0.0014229,0.001992,0,0,0,0.00056915,0,0.0011383,0,0,0.00085373,0,0.00056915,0,0,0,0,0.00056915,0,0.00028458,0,0.00028458,0,0.00056915,0,0,0,0,0,0,0.00028458,0,0.0014229,0,0,0,0,0,0,0,0,0.00028458,0,0,0,0,0,0,0,0,0.00085373,0,0,0,0,0.00056915,0,0,0,0.0014229,0.00028458,0,0,0,0,0,0,0.00056915,0,0,0,0.00028458,0,0,0,0,0,0,0.00028458,0,0,0,0,0,0,0.00028458,0,0,0.00028458,0,0,0,0,0.00056915,0.00085373,0,0,0.00028458,0.00028458,0,0.00028458,0,0,0,0,0,0,0.00028458,0.00028458,0,0,2
0.00094967,0.0015828,0.0015828,0.0015828,0.00063311,0,0,0,0,0,0,0.00063311,0,0.00094967,0.002849,0.00031656,0.0022159,0,0.00031656,0.00094967,0.00031656,0.00063311,0.0015828,0.00031656,0.00063311,0.00063311,0,0.00094967,0,0,0.00031656,0,0,0,0.0015828,0.00031656,0.00063311,0.0037987,0,0.0041152,0.0041152,0.00031656,0.00031656,0,0,0.00031656,0,0.002849,0,0.00031656,0,0,0,0.0015828,0.0018993,0,0.0025324,0.00031656,0.0015828,0.0015828,0.0012662,0,0,0.00094967,0.00063311,0.00094967,0.00031656,0.0012662,0,0.00063311,0.0022159,0.0012662,0.00031656,0.00063311,0,0.00063311,0,0,0.0012662,0.00031656,0,0.00063311,0,0,0.00063311,0,0.0012662,0.00031656,0,0,0.0012662,0,0,0,0,0.00031656,0,0.00063311,0.00063311,0.00031656,0.00031656,0,0.00031656,0.0012662,0,0,0,0,0,0.0012662,0,0.00094967,0,0,0.00063311,0.00031656,0,0,0,0,0.00063311,0,0.00063311,0,0.00063311,0,0,0.00031656,0.00031656,0,0,0,0.0012662,0,0.00094967,0.00031656,0,0,0.00063311,0.00063311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094967,0,0.00094967,0,0,0.00063311,0,0,0.00031656,0,0,0.00031656,0,0,0,0,0,0,0,0,0.00063311,0,0,0.00031656,0,0.00031656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031656,0,0,0,0,0,0.00031656,0,0,0,0,0,0.00031656,0,0,0,0,0,0,0,0,0,0,1.2
0.000323,0.001938,0.00096899,0.002907,0.001615,0,0.00064599,0.000323,0,0.000323,0,0.00096899,0,0.002261,0.002584,0.000323,0.001292,0,0,0.00064599,0.00064599,0.000323,0.003553,0,0.000323,0.002584,0.000323,0,0,0,0.00064599,0,0,0,0,0.00064599,0,0.001615,0.000323,0.003553,0.002907,0.002907,0.002261,0.000323,0,0.00064599,0,0.005491,0,0.00096899,0,0,0,0.00096899,0.001938,0,0.002584,0.000323,0.00064599,0.00096899,0.000323,0.00064599,0,0.004199,0.000323,0.002261,0.000323,0.00096899,0,0.001292,0.0067829,0,0,0.00064599,0,0,0,0,0.001615,0.00064599,0,0.000323,0.00064599,0,0,0,0.00064599,0.00096899,0,0,0.001615,0,0,0,0,0.00064599,0,0.001615,0.002584,0,0,0,0.00064599,0.001938,0,0,0,0,0,0.001615,0.000323,0.00064599,0.00064599,0,0.001615,0,0,0,0,0,0.000323,0,0.001938,0,0,0.000323,0,0.000323,0.00096899,0,0,0,0,0,0.001292,0,0,0.000323,0,0.00096899,0.00064599,0,0,0,0,0,0.001615,0,0,0,0.00096899,0,0,0,0,0,0,0.000323,0,0.000323,0,0,0.000323,0,0,0,0,0.000323,0.000323,0,0,0,0.00096899,0,0,0.00096899,0,0,0.000323,0,0,0,0.000323,0,0,0,0.000323,0.001292,0.00064599,0,0,0,0,0,0,0,0.000323,0,0,0.000323,0,0,0,0,0,0,0,0,0,0,0,0,0.00096899,0,0.00064599,0,0,0,0,0,0.00064599,0,0,0,0,0,0,0.000323,0,0,0,0.00064599,0,0,0,0.00064599,0,0,2.5
0.00042105,0.0012632,0.0021053,0.00084211,0.00084211,0,0,0,0,0,0,0.00042105,0,0.0084211,0.0096842,0,0.0012632,0,0,0.00042105,0.00042105,0,0.0029474,0,0,0.0016842,0,0,0.00042105,0,0,0,0,0.0012632,0.00042105,0,0,0.00042105,0,0.0025263,0.0012632,0.00042105,0.0012632,0.00042105,0,0.00084211,0,0.0033684,0,0.0021053,0,0,0,0,0.0021053,0,0.00042105,0.00042105,0,0.0050526,0.00042105,0.0012632,0,0.00042105,0.0012632,0.0012632,0.00084211,0.0021053,0.00084211,0.0016842,0.0046316,0,0,0,0,0.00084211,0,0,0.00084211,0.00042105,0,0.00042105,0,0,0,0,0.00084211,0.00084211,0,0.00042105,0.0012632,0,0.00042105,0,0,0.0025263,0,0.0012632,0,0,0,0,0.0012632,0.00042105,0,0,0,0,0.00084211,0.0012632,0,0,0,0,0.00042105,0.00042105,0,0,0,0,0,0,0.00084211,0,0,0,0,0.00042105,0.00042105,0,0,0,0.00042105,0,0.00042105,0,0,0,0,0.00084211,0.00042105,0,0,0,0.00042105,0,0.00042105,0,0,0,0.0016842,0.00042105,0,0,0,0,0,0,0,0.00084211,0,0,0.0012632,0,0,0,0,0.00042105,0,0,0,0,0,0,0,0,0,0.00084211,0,0,0,0,0.00084211,0,0,0,0.00084211,0.00042105,0,0,0,0,0,0,0,0,0.00042105,0,0.00042105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042105,0,0,0,0,0,0,0,0,0,0,0,0,0.00042105,0,0,0,0,0,0,0,0,0,0,0,0,1.5
0.00039952,0.00079904,0.0071914,0.0015981,0.0019976,0,0,0,0,0,0,0.00039952,0.00079904,0.0059928,0.011586,0.00039952,0.0031962,0,0,0.00039952,0,0,0.0027966,0,0,0.0011986,0,0.00039952,0,0.00039952,0,0,0,0,0.0011986,0,0.00039952,0.00079904,0,0.0023971,0.0043947,0.0015981,0.00079904,0.0011986,0,0.00039952,0,0.0027966,0,0.00039952,0.00039952,0,0.00079904,0.00039952,0.0011986,0,0.0031962,0,0.00039952,0.0015981,0.00079904,0,0,0,0.00039952,0.0015981,0,0.00039952,0,0.00039952,0.0031962,0,0,0.0019976,0,0,0,0,0.00039952,0.00079904,0,0,0,0,0,0,0.0019976,0.00039952,0,0,0.00039952,0,0,0,0,0.00039952,0,0.0011986,0.00039952,0,0,0,0,0.0011986,0,0,0,0,0.00039952,0,0.00039952,0.0011986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039952,0,0,0,0.0019976,0.00039952,0,0.00039952,0,0,0,0,0.00039952,0.0011986,0,0,0,0.00039952,0,0.00079904,0,0,0,0.0015981,0.00039952,0,0,0,0,0,0,0,0.00079904,0,0,0.00039952,0,0,0,0,0,0,0,0,0,0,0,0,0.00079904,0,0.00039952,0.00079904,0,0,0,0,0,0,0,0.0015981,0.00079904,0,0,0,0,0,0,0,0,0,0,0.00039952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039952,0.00039952,0,0,0,0,0,0,0,0,0.00039952,0,0,0,0,0,0,0.00079904,0,0,0,0,0.00039952,0,2
0.001919,0.0010661,0.0034115,0.0055437,0.00063966,0.0010661,0,0,0,0.00042644,0,0,0,0.0059701,0.0027719,0,0.001919,0,0.00021322,0,0.00021322,0,0.001919,0,0,0.001919,0.00042644,0,0,0,0,0.00063966,0,0,0.0025586,0,0.00042644,0.0046908,0,0.0012793,0.0029851,0.0027719,0.0051173,0.0017058,0,0.0044776,0,0.0027719,0,0.0010661,0,0.00021322,0,0.0010661,0.0017058,0,0.0021322,0.00085288,0.00021322,0.0021322,0.0012793,0.0010661,0,0.0027719,0.00063966,0.0012793,0,0.0010661,0,0.0025586,0.0027719,0,0.00021322,0.0017058,0.00021322,0,0,0,0.00063966,0.001919,0,0,0,0,0.0021322,0.00021322,0.0051173,0.00021322,0.00021322,0,0.001919,0,0,0,0,0.00042644,0,0.0017058,0.001919,0,0,0,0.00063966,0.0031983,0,0,0.00021322,0,0.0017058,0.0042644,0.00021322,0.00063966,0,0,0.00042644,0,0,0,0,0.00021322,0.00063966,0,0.00063966,0,0,0.00021322,0,0.00021322,0.00021322,0,0,0,0.00021322,0,0.00085288,0,0,0.00042644,0,0.00021322,0,0,0,0.00021322,0.0014925,0,0,0,0,0,0.0012793,0,0,0,0,0,0,0.00021322,0,0.00021322,0,0,0.00021322,0,0,0,0,0.0012793,0,0,0,0,0.00085288,0,0,0.00042644,0,0,0,0,0,0,0,0,0,0,0.00063966,0.0012793,0.00021322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063966,0,0,0,0,0,0,0.00042644,0,0.00063966,0,0,0,0,0,0,0.00063966,0,0,0,0,0,0.00063966,0,0,0,0.00021322,0,0,0,0,0.00021322,0,1.875
